symbol,companyName,growthRevenue,growthNetIncome,growthEBITDA,growthEPS,growthEPSDiluted,revenue,netIncome,ebitda,marketCap,peRatio,eps,returnOnEquityTTM,freeCashFlowToEquityTTM,workingCapitalTTM,netDebtToEBITDATTM
VIST,"Vista Energy, S.A.B. de C.V.",0.4098260228239163,0.2029600332531395,0.289216722819779,0.1745283018867925,0.1574999999999999,1647768000,477521000,1097438000,4173932784,5.91,6.77,0.3342773833741135,-3334271000,-908694000,1.8564160433738963
NTAP,"NetApp, Inc.",0.0485003190810465,0.2028397565922921,0.06826801517067,0.2257383966244724,0.224622030237581,6572000000,1186000000,1690000000,23283488543,20.64,5.65,1.2004100461301896,998000000,1118000000,0.3891509433962264
UAL,"United Airlines Holdings, Inc.",0.0622894055885473,0.2028265851795263,0.0850357507660878,0.1989987484355444,0.1977186311787072,57063000000,3149000000,8498000000,32150419688,9.95,9.98,0.248650281270057,-20882000000,-9025000000,3.501138952164009
BR,"Broadridge Financial Solutions, Inc.",0.0587539189770701,0.2025497779687723,0.1242776486217203,0.209106239460371,0.2116040955631398,6889100000,839500000,1692600000,27206966250,32.72,7.1,0.3545110956272038,-1790800000,-44200000,1.8461293405543169
PPL,PPL Corporation,0.0180461982675649,0.2,0.0977777777777777,0.1999999999999999,0.1999999999999999,8462000000,888000000,3211000000,27620894326,28.08,1.33,0.0696363123766563,-18358000000,-2055000000,5.1937685459940655
CROX,"Crocs, Inc.",0.0352722767592035,0.1987279292828609,-0.0020495875640038,0.2393493415956622,0.241594996090696,4102108000,950071000,1089689000,4523409590,22.51,3.68,0.1361020084642628,-804066000,386958000,4.55354651196452
ENVA,"Enova International, Inc.",0.2550769984874664,0.1960187527480998,0.2599119440479374,0.362521891418564,0.3533697632058287,2657800000,209448000,334523000,3119072841,13.29,9.38,0.2389798088181097,-2347663000,-199314000,6.82981046799088
WTRG,"Essential Utilities, Inc.",0.0157214050473653,0.1948673894979387,0.1762866463047227,0.1666666666666665,0.1666666666666665,2086112999,595314000,1245497000,11558113849,17.69,2.33,0.1010597950644514,-8250929000,-159385000,5.840073173323846
EVRG,"Evergy, Inc.",0.061562760974547,0.1944482428551893,0.0931512518104696,0.1918238993710691,0.195583596214511,5847300000,873500000,2641600000,17942908279,21.42,3.64,0.0842849797464227,-14922100000,-1844100000,5.534346572829708
FICO,Fair Isaac Corporation,0.1347613601602054,0.1943196506550218,0.14715399633629,0.2095459837019791,0.2079149438865918,1717526000,512811000,761490000,40014094552,65.32,25.52,-0.5474481437003458,-1836518000,-60764000,2.874518048087877
SLVM,Sylvamo Corporation,0.0139747379736629,0.1936758893280632,0.1037567084078712,0.2209302325581395,0.2107925801011804,3773000000,302000000,617000000,1731175158,8.25,5.2,0.2388386743357984,-351000000,342000000,1.3725490196078431
JKHY,"Jack Henry & Associates, Inc.",0.0567987170639432,0.1936325350430573,0.1216815738890981,0.1908396946564885,0.1931166347992351,2341383000,455748000,801225000,11356112652,24.97,6.24,0.2259574291144955,512291000,145680000,-0.1272464039439608
HSY,The Hershey Company,0.0033382021232079,0.1930682725789792,0.1272407643497179,0.2068206820682069,0.2075055187637967,11202263000,2221239000,3103508000,36368099970,23.79,7.54,0.3377233694960196,-3509451000,1532246000,2.1279040397704367
WM,"Waste Management, Inc.",0.0801429550572799,0.1918402777777778,0.1282768262845159,0.2021089630931457,0.2031802120141341,22063000000,2746000000,6456000000,86471555418,31.85,6.74,0.3193474561352033,-21417000000,-832000000,3.408006937418702
CACI,CACI International Inc,0.1263724844095797,0.1902868138044027,0.2114748570757451,0.1977611940298506,0.1999999999999999,8627824000,499830000,959310000,12878469590,25.89,22.62,0.1314367790598689,251788000,654086000,3.034698684153282
NEU,NewMarket Corporation,0.0326632001924089,0.1891381048387097,0.25499105622581,0.2002967359050445,0.2002967359050445,2786558000,462413000,758430000,7065695195,14.91,50.44,0.3224756793923474,-323021000,665744000,1.085168670151173
ORCL,Oracle Corporation,0.0837975113762957,0.1887837966943727,0.1176965504347013,0.1706036745406824,0.1698113207547169,57399000000,12443000000,23912000000,794826954301,65.74,4.31,0.6628041714947857,-100844000000,-15240000000,4.098752643618628
PHM,"PulteGroup, Inc.",0.1173839830681642,0.184789107783207,0.1600199401794616,0.256997455470738,0.2534129692832763,17946950000,3083262000,4095520000,23687131733,9.3,12.96,0.2111720847307964,-31890279,11892827000,0.1736197996178748
WSM,"Williams-Sonoma, Inc.",-0.0050461561169305,0.1847715532944042,0.1240554638020616,0.2122448979591837,0.2074175824175822,7711541000,1125251000,1659986000,23330482961,21.03,8.99,0.5323755980861244,619279000,889211000,0.243981612848306
LVS,Las Vegas Sands Corp.,0.0892788276128037,0.1842751842751842,0.0489795918367346,0.2312499999999999,0.2249999999999999,11298000000,1446000000,4112000000,39539727706,25.95,2.22,0.5658181818181818,-11821000000,762000000,3.0809464508094644
AWI,"Armstrong World Industries, Inc.",0.1161982705373687,0.1841752302190433,0.1411466728068155,0.2119999999999999,0.2064128256513024,1445700000,264899999,495600000,8795284062,30.17,6.74,0.3812836118893504,199700000,142700000,0.0349182763744427
CPA,"Copa Holdings, S.A.",-0.0031258280291257,0.1836793445594897,0.0427716489745516,0.1384976525821597,0.1384976525821597,3446198000,608526000,1121430000,5213291036,8.22,15.37,0.2622166275067413,-1195297000,49181000,1.6866608621799906
AIZ,"Assurant, Inc.",0.0670074382838046,0.1831906614785992,0.1208340759222954,0.2104825291181365,0.2100418410041842,11877500000,760200000,1257800000,10690288442,15.36,13.79,0.1359583212844932,524400000,11489800000,0.4901992946772738
TAP,Molson Coors Beverage Company,-0.0064176515326308,0.182843292233112,0.1732356059558382,0.2255125284738041,0.2242562929061783,11627000000,1122400000,2545100000,9269727101,8.96,5.07,0.0783330532937376,-4744700000,-164500000,2.3431211498973306
REYN,Reynolds Consumer Products Inc.,-0.0162406815761448,0.1812080536912751,0.0660377358490566,0.1830985915492957,0.176056338028169,3695000000,352000000,678000000,4925813139,15.82,1.48,0.1467500294915654,-1338000000,488000000,2.549317147192716
IDT,IDT Corporation,0.0213281383471916,0.1805939119371955,0.5458479716998335,0.1843137254901961,0.18503937007874,1231495000,76094000,127163000,1276531286,16.84,3.01,0.2709287038627679,331693000,227307000,-1.9418819029239969
RSG,"Republic Services, Inc.",0.0713354940024725,0.1802426343154246,0.1031130656174054,0.1882998171846435,0.1864716636197441,16032000000,2043000000,4766000000,69652227284,32.95,6.77,0.1832014292248871,-10738000000,-1231000000,2.6239429281391526
CAAP,Corporación América Airports S.A.,0.3165835498750748,0.1802376558416073,1.0685058617885084,0.1812080536912751,0.1812080536912751,1843267000,282674000,920663000,3007320979,19.62,0.94,0.1019588800392476,-324713000,275051000,1.1442700803476769
FCFS,"FirstCash Holdings, Inc",0.0751057492299628,0.1801815769193939,0.0877250448876595,0.1950207468879667,0.1937500000000001,3388514000,258815000,986249000,6837910558,23.71,6.5,0.1414319102324002,-1622415000,1048126000,2.1568504414298624
JPM,JPMorgan Chase & Co.,0.1804395762528939,0.1799927349047465,0.2010155662288062,0.2178461538461538,0.2168823166974738,278906000000,58471000000,83019000000,826134890000,14.89,20.18,0.1642324352550105,-341737000000,-2369360000000,2.3890888847652625
ITW,Illinois Tool Works Inc.,-0.0129757248401316,0.1795738924585729,0.1389384478144514,0.2026612077789151,0.202258726899384,15898000000,3488000000,5107000000,71636125000,21.59,11.38,1.022951816385469,-5425000000,2302000000,1.6573113687207648
ETN,Eaton Corporation plc,0.072512502155544,0.1789931634555624,0.1350534166498689,0.1836228287841189,0.1845386533665836,24878000000,3794000000,5631000000,146489697000,37.82,9.95,0.2100109687257551,-7561000000,2303000000,2.020046956835832
BAM,Brookfield Asset Management Ltd.,-0.0201870999507631,0.1789015769439913,-0.0764258555133079,0.169642857142857,0.1428571428571427,3980000000,2168000000,2429000000,87688532235,38.01,1.43,0.4154890492251206,970000000,2107000000,0.2864583333333333
ATO,Atmos Energy Corporation,-0.0257686083290822,0.177986490760403,0.2039518759235468,0.119672131147541,0.119672131147541,4165187000,1042895000,2096380000,28240911846,24.33,7.23,0.0899920762820641,-9660912000,421522000,3.5591830564176217
ADUS,Addus HomeCare Corporation,0.0906323235891715,0.1772666197453452,0.1319187672441299,0.1074168797953964,0.1044386422976502,1154599000,73598000,120615000,2238872480,26.85,4.53,0.0843317376313188,-34283000,111662000,0.9683150616116544
HOV,"Hovnanian Enterprises, Inc.",0.0903122478243958,0.175418061012866,0.2531357380746797,0.1961057023643948,0.1826636904761905,3004918000,242008000,355571000,683702653,6.47,20.58,0.1944980700888873,-643103000,1209780000,3.1416549032633063
TDG,TransDigm Group Incorporated,0.2051632498101746,0.1753968253968253,0.2075530586766542,0.1630651897584893,0.1630651897584893,7936000000,1481000000,3869000000,76596942401,45.17,30.09,-0.3015975541489041,-20314000000,4704000000,5.113924050632911
TROW,"T. Rowe Price Group, Inc.",0.0979955111833449,0.1740929166433723,0.1830449277663121,0.1799485861182518,0.1791237113402062,7093600000,2100100000,2980800000,22751513206,11.6,8.93,0.1962555866560449,3755300000,3562800000,-0.894292340175141
HWC,Hancock Whitney Corporation,0.0845215546872891,0.173745930993729,0.1478046397864296,0.1751662971175166,0.1733333333333334,2049300000,460815000,615687000,4720853500,10,5.57,0.1110986666559662,303038000,5912562000,0.4233757611758241
RBC,RBC Bearings Incorporated,0.0487085816830096,0.1729394949976179,0.069377990430622,0.2012383900928792,0.2031249999999999,1636300000,246200000,491700000,13009787270,51.78,7.96,0.084642824323534,-588600000,793900000,1.7168589354381705
RBCP,RBC Bearings Incorporated,0.0487085816830096,0.1729394949976179,0.069377990430622,0.2012383900928792,0.2031249999999999,1636300000,246200000,491700000,3597080216,0,0,0.084642824323534,-588600000,793900000,1.7168589354381705
SCHW,The Charles Schwab Corporation,0.0187296736021315,0.1726860074995066,0.1828667703473302,0.1764705882352942,0.1771653543307087,25999000000,5942000000,9127000000,171393006306,22.11,4.27,0.1754118706089772,-5044000000,86499000000,0.2955236486486486
SKX,"Skechers U.S.A., Inc.",0.1211209470795123,0.1716236196841694,0.1522702933251817,0.1926345609065156,0.1919770773638968,8969351000,639471000,1115756000,9487125643,14.41324200913242,4.38,0.1485124452742236,-806229000,2535774000,0.8154426530575876
LULU,Lululemon Athletica Inc.,0.1007194095024595,0.1705765099761964,0.1413691770656095,0.1995094031071136,0.2000000000000001,10588126000,1814616000,2952221000,20216608170,12.15,14.66,0.4205072366334272,561221000,1971382000,0.2032265161106481
RPM,RPM International Inc.,0.0050941498187457,0.1704478438877152,0.0056505830239253,0.1746724890829694,0.1732456140350877,7372644000,688688000,1083143000,14296418500,20.84,5.35,0.2430887619533103,-2196777000,1788646000,2.464115141110536
OTIS,Otis Worldwide Corporation,0.0036596523330283,0.1699857752489331,-0.0648694187026116,0.1982385299625468,0.199516395376268,14261000000,1645000000,2220000000,36088097307,24.33,3.78,-0.2989527761311993,-6088000000,-859000000,3.4063215758131014
APAM,Artisan Partners Asset Management Inc.,0.1401565533246302,0.1685148612841841,0.1368596797450102,0.1473354231974922,0.1473354231974922,1111802000,259748000,449412000,3069004080,11.52,3.78,0.7064674389243925,602376000,140617000,0.1060867253388137
AFL,Aflac Incorporated,0.0152327371158643,0.1682764541747156,0.2194982896237172,0.2394366197183098,0.2377892030848329,19128000000,5443000000,6417000000,57323239098,24.14,4.44,0.0933126567495644,623000000,0,0.6161552911709455
ELS,"Equity LifeStyle Properties, Inc.",0.0206683016728905,0.1680643652114688,0.1073820220637208,0.1597633136094674,0.1597633136094674,1433300000,367014000,731572000,11927774500,30.78,2,0.2190930219554124,-2886949000,-128031000,4.422599526017798
OSIS,"OSI Systems, Inc.",0.1133433587347718,0.1676342525399129,-0.0571785225125262,0.1801324503311258,0.1802168021680218,1713166000,149637000,217524000,4208584516,28.83,8.71,0.173858334684004,-451756000,725923000,2.2585512283750693
FBIN,"Fortune Brands Innovations, Inc.",-0.0037179542605161,0.1666254635352286,0.1449203187250996,0.1812499999999998,0.1829652996845426,4609000000,471900000,919600000,6097974850,16.03,3.17,0.1662950320732983,-2182400000,990400000,3.291095482179044
CRH,CRH plc,0.0816728175671972,0.1651603198993962,0.2569946631232043,0.2348484848484847,0.2315521628498726,34351880400,3339390600,6879646800,80833468081,25.19,4.77,0.1340505384951579,-12264831084,6467000000,2.212243413923626
AVB,"AvalonBay Communities, Inc.",0.0526924837485625,0.1649061986918956,0.0991635177930899,0.1582952815829528,0.1585365853658536,2913757000,1081994000,2156062000,26971615857,23.24,8.15,0.0972844231549027,-7339796000,-1143877000,3.8314272617988654
BSX,Boston Scientific Corporation,0.1760533707865168,0.1638418079096045,0.140457573124819,0.1661267931513188,0.1651752423564504,16747000000,1854000000,3938000000,149819907714,54.07,1.87,0.1148918583826973,-8008000000,1931000000,2.43857415658816
ICE,"Intercontinental Exchange, Inc.",0.187619913157629,0.1630067567567567,0.235509456985967,0.1428571428571427,0.1408114558472553,11761000000,2754000000,6075000000,90242499823,30.26,5.21,0.1079264676813599,-14287000000,526000000,2.914272329793879
WEX,WEX Inc.,0.031436420722135,0.1612903225806451,0.1481394253414978,0.2182985553772069,0.2175324675324675,2628100000,309600000,975000000,5478178043,20.21,7.91,0.2473261492513218,-4380100000,399500000,4.774516821760916
USB,U.S. Bancorp,0.0513981882630957,0.1602505065389574,0.1224153241151845,0.1590214067278287,0.1590214067278287,42712000000,6299000000,8848000000,75101729400,11.04,4.37,0.1181013094983816,-3863000000,51188000000,1.14269889224572
CHH,"Choice Hotels International, Inc.",0.0263404493690764,0.1592142572541555,0.2571350719240681,0.2250489236790605,0.2228796844181459,1584839000,299665000,553636000,4499136688,15.05,6.46,-5.315969688464777,-1703611000,-51250000,3.56411220479986
MKC,"McCormick & Company, Incorporated",0.0092311848938789,0.1585365853658536,0.0914442049411374,0.1574803149606299,0.1587301587301587,6723700000,788500000,1296200000,17949096447,23.21,2.88,0.141017391540769,-2749900000,-896000000,2.7861570247933884
BLK,"BlackRock, Inc.",0.1426731619911529,0.1575790621592148,0.2117230178650524,0.1519674355495251,0.1506436592714325,20407000000,6369000000,8207000000,176010565390,29.25,38.86,0.1312025827280064,-3296000000,12367000000,0.7891844361398109
MSFT,Microsoft Corporation,0.1493215623240672,0.1553962058636652,0.2041666353404657,0.1551433389544688,0.1559322033898305,281724000000,101832000000,160165000000,3892090804209,38.39,13.64,0.3243604812277231,41265000000,49913000000,0.189467112040708
HBM,Hudbay Minerals Inc.,0.1959551013887327,0.1551204819277108,0.3111576252474785,-0.0476190476190475,-0.0476190476190475,2021200000,76700000,856300000,6244653875,21.68,0.73,0.1089884605721682,-146792000,26800000,0.4950507049147747
NWE,Northwestern Energy Group Inc,0.0645188282753562,0.1544318012064018,0.0917667808928649,0.1366459627329192,0.1335403726708073,1513898000,224111000,574432000,3826174976,16.98,3.67,0.078779718024287,-3218832000,-134352000,5.146790885441821
SR,Spire Inc.,-0.027491280051007,0.1535632183908045,0.1363767281105991,0.0880829015544042,0.0883116883116883,2593000000,250900000,789100000,5247329612,19.5,4.56,0.0844314696426591,-5131500000,-1306400000,5.81544502617801
CTAS,Cintas Corporation,0.0774821121822642,0.1531497996935591,0.1329853474265776,0.1636363636363637,0.1609498680738787,10340181000,1812281000,2859493000,77002450863,42.41,4.5,0.4041110941645087,-841389000,1868107000,0.8585902408369309
ZION,"Zions Bancorporation, National Association",0.0798010380622837,0.1529411764705882,0.1072124756335282,0.1379310344827587,0.1379310344827587,4993000000,784000000,1136000000,7841048760,9.5,5.59,0.131522074714418,-3814000000,15243000000,3.740771812080537
CR,Crane Company,0.1445142575586703,0.151621727237202,0.2524768296580377,0.1419068736141908,0.1348314606741572,2131199999,294700000,391900000,11035182038,37.23,5.15,0.2051730673898463,568300000,820100000,-0.6031499556344276
ANSS,"ANSYS, Inc.",0.1210864208843458,0.1504360407024611,0.1976170484248766,0.1440972222222222,0.1431064572425827,2544809000,575692000,908559000,32906994733,55.53412462908012,6.74,0.1001265392277095,1788934000,2069729000,-0.9955731621334768
MA,Mastercard Incorporated,0.1222806598135309,0.1499776686020545,0.1188303470325717,0.1736930860033727,0.1741335587489434,28167000000,12874000000,16797000000,514739274251,38.6,14.86,1.9088162978573937,6613000000,3111000000,0.5463390501319261
RL,Ralph Lauren Corporation,0.0674970594444612,0.1494661921708185,0.1581155826816708,0.196770938446014,0.1944444444444443,7079000000,742900000,1214400000,20332919560,26.81,12.52,0.3151914172111885,-385100000,1912700000,0.899334637964775
